payment_id,voucher_number,payee,amount,payment_date,reference,status
PAY-2025-016140,PV-2025-17139,PFI Partner Escrow Account,3120000.0,2025-09-22 08:27:00,ZDF-DISB-2025-16140,Posted
PAY-2025-016141,PV-2025-17140,PFI Partner Escrow Account,5260000.0,2025-09-08 16:00:00,ZDF-DISB-2025-16141,Posted
PAY-2025-016142,PV-2025-17141,PFI Partner Escrow Account,4940000.0,2025-10-01 12:23:00,ZDF-DISB-2025-16142,Posted
PAY-2025-016143,PV-2025-17142,PFI Partner Escrow Account,6330000.0,2025-09-29 22:26:00,ZDF-DISB-2025-16143,Posted
PAY-2025-016144,PV-2025-17143,PFI Partner Escrow Account,5200000.0,2025-10-01 22:30:00,ZDF-DISB-2025-16144,Posted
PAY-2025-016145,PV-2025-17144,PFI Partner Escrow Account,2700000.0,2025-09-14 10:01:00,ZDF-DISB-2025-16145,Posted
PAY-2025-016146,PV-2025-17145,PFI Partner Escrow Account,3190000.0,2025-10-05 03:40:00,ZDF-DISB-2025-16146,Posted
PAY-2025-016147,PV-2025-17146,PFI Partner Escrow Account,1380000.0,2025-09-16 23:31:00,ZDF-DISB-2025-16147,Posted
PAY-2025-016148,PV-2025-17147,PFI Partner Escrow Account,2970000.0,2025-09-24 20:04:00,ZDF-DISB-2025-16148,Posted
PAY-2025-016149,PV-2025-17148,PFI Partner Escrow Account,7090000.0,2025-10-02 18:43:00,ZDF-DISB-2025-16149,Posted
PAY-2025-016150,PV-2025-17149,PFI Partner Escrow Account,7300000.0,2025-10-05 02:15:00,ZDF-DISB-2025-16150,Posted
PAY-2025-016151,PV-2025-17150,PFI Partner Escrow Account,2000000.0,2025-09-27 11:02:00,ZDF-DISB-2025-16151,Posted
PAY-2025-016152,PV-2025-17151,PFI Partner Escrow Account,1420000.0,2025-09-29 16:00:00,ZDF-DISB-2025-16152,Posted
PAY-2025-016153,PV-2025-17152,PFI Partner Escrow Account,4090000.0,2025-09-08 09:32:00,ZDF-DISB-2025-16153,Posted
PAY-2025-016154,PV-2025-17153,PFI Partner Escrow Account,7140000.0,2025-09-07 16:41:00,ZDF-DISB-2025-16154,Posted
PAY-2025-016155,PV-2025-17154,PFI Partner Escrow Account,2080000.0,2025-09-17 16:41:00,ZDF-DISB-2025-16155,Posted
PAY-2025-016156,PV-2025-17155,PFI Partner Escrow Account,3290000.0,2025-09-14 18:28:00,ZDF-DISB-2025-16156,Posted
PAY-2025-016157,PV-2025-17156,PFI Partner Escrow Account,2700000.0,2025-09-21 03:12:00,ZDF-DISB-2025-16157,Posted
PAY-2025-016158,PV-2025-17157,PFI Partner Escrow Account,3160000.0,2025-09-17 12:54:00,ZDF-DISB-2025-16158,Posted
PAY-2025-016159,PV-2025-17158,PFI Partner Escrow Account,5440000.0,2025-10-05 18:00:00,ZDF-DISB-2025-16159,Posted
PAY-2025-016160,PV-2025-17159,PFI Partner Escrow Account,410000.0,2025-09-08 14:12:00,ZDF-DISB-2025-16160,Posted
PAY-2025-016161,PV-2025-17160,PFI Partner Escrow Account,7380000.0,2025-09-24 10:53:00,ZDF-DISB-2025-16161,Posted
PAY-2025-016162,PV-2025-17161,PFI Partner Escrow Account,5660000.0,2025-09-28 09:21:00,ZDF-DISB-2025-16162,Posted
PAY-2025-016163,PV-2025-17162,PFI Partner Escrow Account,930000.0,2025-09-04 00:19:00,ZDF-DISB-2025-16163,Posted
PAY-2025-016164,PV-2025-17163,PFI Partner Escrow Account,6390000.0,2025-09-12 18:18:00,ZDF-DISB-2025-16164,Posted
PAY-2025-016165,PV-2025-17164,PFI Partner Escrow Account,2080000.0,2025-09-09 00:51:00,ZDF-DISB-2025-16165,Posted
PAY-2025-016166,PV-2025-17165,PFI Partner Escrow Account,5030000.0,2025-10-05 16:54:00,ZDF-DISB-2025-16166,Posted
PAY-2025-016167,PV-2025-17166,PFI Partner Escrow Account,1990000.0,2025-09-07 09:10:00,ZDF-DISB-2025-16167,Posted
PAY-2025-016168,PV-2025-17167,PFI Partner Escrow Account,4520000.0,2025-09-16 10:56:00,ZDF-DISB-2025-16168,Posted
PAY-2025-016169,PV-2025-17168,PFI Partner Escrow Account,3570000.0,2025-09-22 01:42:00,ZDF-DISB-2025-16169,Posted
PAY-2025-016170,PV-2025-17169,PFI Partner Escrow Account,5580000.0,2025-10-06 13:02:00,ZDF-DISB-2025-16170,Posted
PAY-2025-016171,PV-2025-17170,PFI Partner Escrow Account,4950000.0,2025-10-03 02:32:00,ZDF-DISB-2025-16171,Posted
PAY-2025-016172,PV-2025-17171,PFI Partner Escrow Account,750000.0,2025-09-25 19:38:00,ZDF-DISB-2025-16172,Posted
PAY-2025-016173,PV-2025-17172,PFI Partner Escrow Account,2850000.0,2025-09-26 05:47:00,ZDF-DISB-2025-16173,Posted
PAY-2025-016174,PV-2025-17173,PFI Partner Escrow Account,4000000.0,2025-09-19 05:00:00,ZDF-DISB-2025-16174,Posted
PAY-2025-016175,PV-2025-17174,PFI Partner Escrow Account,2660000.0,2025-09-18 16:19:00,ZDF-DISB-2025-16175,Posted
PAY-2025-016176,PV-2025-17175,PFI Partner Escrow Account,960000.0,2025-09-26 18:43:00,ZDF-DISB-2025-16176,Posted
PAY-2025-016177,PV-2025-17176,PFI Partner Escrow Account,2760000.0,2025-09-22 21:14:00,ZDF-DISB-2025-16177,Posted
PAY-2025-016178,PV-2025-17177,PFI Partner Escrow Account,2390000.0,2025-09-04 14:26:00,ZDF-DISB-2025-16178,Posted
PAY-2025-016179,PV-2025-17178,PFI Partner Escrow Account,1310000.0,2025-10-03 22:48:00,ZDF-DISB-2025-16179,Posted
PAY-2025-016180,PV-2025-17179,PFI Partner Escrow Account,6060000.0,2025-09-29 06:19:00,ZDF-DISB-2025-16180,Posted
PAY-2025-016181,PV-2025-17180,PFI Partner Escrow Account,2780000.0,2025-09-05 03:01:00,ZDF-DISB-2025-16181,Posted
PAY-2025-016182,PV-2025-17181,PFI Partner Escrow Account,5290000.0,2025-09-13 14:57:00,ZDF-DISB-2025-16182,Posted
PAY-2025-016183,PV-2025-17182,PFI Partner Escrow Account,3020000.0,2025-09-15 04:59:00,ZDF-DISB-2025-16183,Posted
PAY-2025-016184,PV-2025-17183,PFI Partner Escrow Account,4990000.0,2025-10-02 10:55:00,ZDF-DISB-2025-16184,Posted
PAY-2025-016185,PV-2025-17184,PFI Partner Escrow Account,7280000.0,2025-09-23 03:34:00,ZDF-DISB-2025-16185,Posted
PAY-2025-016186,PV-2025-17185,PFI Partner Escrow Account,1680000.0,2025-09-13 13:11:00,ZDF-DISB-2025-16186,Posted
PAY-2025-016187,PV-2025-17186,PFI Partner Escrow Account,2090000.0,2025-10-01 23:24:00,ZDF-DISB-2025-16187,Posted
PAY-2025-016188,PV-2025-17187,PFI Partner Escrow Account,4560000.0,2025-09-28 12:53:00,ZDF-DISB-2025-16188,Posted
PAY-2025-016189,PV-2025-17188,PFI Partner Escrow Account,4860000.0,2025-10-02 01:25:00,ZDF-DISB-2025-16189,Posted
PAY-2025-016190,PV-2025-17189,PFI Partner Escrow Account,1000000.0,2025-09-08 20:40:00,ZDF-DISB-2025-16190,Posted
PAY-2025-016191,PV-2025-17190,PFI Partner Escrow Account,7140000.0,2025-09-28 02:32:00,ZDF-DISB-2025-16191,Posted
PAY-2025-016192,PV-2025-17191,PFI Partner Escrow Account,4330000.0,2025-09-23 08:48:00,ZDF-DISB-2025-16192,Posted
PAY-2025-016193,PV-2025-17192,PFI Partner Escrow Account,3510000.0,2025-10-04 18:58:00,ZDF-DISB-2025-16193,Posted
PAY-2025-016194,PV-2025-17193,PFI Partner Escrow Account,4370000.0,2025-09-07 19:45:00,ZDF-DISB-2025-16194,Posted
PAY-2025-016195,PV-2025-17194,PFI Partner Escrow Account,4900000.0,2025-09-29 13:40:00,ZDF-DISB-2025-16195,Posted
PAY-2025-016196,PV-2025-17195,PFI Partner Escrow Account,3240000.0,2025-10-02 07:03:00,ZDF-DISB-2025-16196,Posted
PAY-2025-016197,PV-2025-17196,PFI Partner Escrow Account,6040000.0,2025-09-13 00:24:00,ZDF-DISB-2025-16197,Posted
PAY-2025-016198,PV-2025-17197,PFI Partner Escrow Account,680000.0,2025-10-02 13:05:00,ZDF-DISB-2025-16198,Posted
PAY-2025-016199,PV-2025-17198,PFI Partner Escrow Account,3370000.0,2025-09-13 17:25:00,ZDF-DISB-2025-16199,Posted
PAY-2025-016200,PV-2025-17199,PFI Partner Escrow Account,7020000.0,2025-09-25 14:44:00,ZDF-DISB-2025-16200,Posted
PAY-2025-016201,PV-2025-17200,PFI Partner Escrow Account,1290000.0,2025-09-04 18:50:00,ZDF-DISB-2025-16201,Posted
PAY-2025-016202,PV-2025-17201,PFI Partner Escrow Account,2820000.0,2025-09-29 23:55:00,ZDF-DISB-2025-16202,Posted
PAY-2025-016203,PV-2025-17202,PFI Partner Escrow Account,6030000.0,2025-09-21 12:41:00,ZDF-DISB-2025-16203,Posted
PAY-2025-016204,PV-2025-17203,PFI Partner Escrow Account,4370000.0,2025-09-01 17:42:00,ZDF-DISB-2025-16204,Posted
PAY-2025-016205,PV-2025-17204,PFI Partner Escrow Account,5030000.0,2025-09-29 03:12:00,ZDF-DISB-2025-16205,Posted
PAY-2025-016206,PV-2025-17205,PFI Partner Escrow Account,5980000.0,2025-09-22 02:55:00,ZDF-DISB-2025-16206,Posted
PAY-2025-016207,PV-2025-17206,PFI Partner Escrow Account,7110000.0,2025-09-20 06:32:00,ZDF-DISB-2025-16207,Posted
PAY-2025-016208,PV-2025-17207,PFI Partner Escrow Account,1860000.0,2025-09-24 16:42:00,ZDF-DISB-2025-16208,Posted
PAY-2025-016209,PV-2025-17208,PFI Partner Escrow Account,4380000.0,2025-09-28 00:50:00,ZDF-DISB-2025-16209,Posted
PAY-2025-016210,PV-2025-17209,PFI Partner Escrow Account,5040000.0,2025-09-28 09:06:00,ZDF-DISB-2025-16210,Posted
PAY-2025-016211,PV-2025-17210,PFI Partner Escrow Account,2060000.0,2025-09-25 20:59:00,ZDF-DISB-2025-16211,Posted
PAY-2025-016212,PV-2025-17211,PFI Partner Escrow Account,300000.0,2025-09-29 22:37:00,ZDF-DISB-2025-16212,Posted
PAY-2025-016213,PV-2025-17212,PFI Partner Escrow Account,7080000.0,2025-09-20 00:46:00,ZDF-DISB-2025-16213,Posted
PAY-2025-016214,PV-2025-17213,PFI Partner Escrow Account,480000.0,2025-09-27 23:38:00,ZDF-DISB-2025-16214,Posted
PAY-2025-016215,PV-2025-17214,PFI Partner Escrow Account,1990000.0,2025-09-20 03:44:00,ZDF-DISB-2025-16215,Posted
PAY-2025-016216,PV-2025-17215,PFI Partner Escrow Account,6880000.0,2025-09-17 19:57:00,ZDF-DISB-2025-16216,Posted
PAY-2025-016217,PV-2025-17216,PFI Partner Escrow Account,710000.0,2025-09-28 02:56:00,ZDF-DISB-2025-16217,Posted
PAY-2025-016218,PV-2025-17217,PFI Partner Escrow Account,5900000.0,2025-09-24 16:35:00,ZDF-DISB-2025-16218,Posted
PAY-2025-016219,PV-2025-17218,PFI Partner Escrow Account,6940000.0,2025-09-15 10:29:00,ZDF-DISB-2025-16219,Posted
PAY-2025-016220,PV-2025-17219,PFI Partner Escrow Account,5490000.0,2025-09-21 18:40:00,ZDF-DISB-2025-16220,Posted
PAY-2025-016221,PV-2025-17220,PFI Partner Escrow Account,2290000.0,2025-09-17 12:52:00,ZDF-DISB-2025-16221,Posted
PAY-2025-016222,PV-2025-17221,PFI Partner Escrow Account,7050000.0,2025-09-18 18:06:00,ZDF-DISB-2025-16222,Posted
PAY-2025-016223,PV-2025-17222,PFI Partner Escrow Account,4690000.0,2025-09-30 03:49:00,ZDF-DISB-2025-16223,Posted
PAY-2025-016224,PV-2025-17223,PFI Partner Escrow Account,1890000.0,2025-09-13 12:48:00,ZDF-DISB-2025-16224,Posted
PAY-2025-016225,PV-2025-17224,PFI Partner Escrow Account,2840000.0,2025-10-01 00:30:00,ZDF-DISB-2025-16225,Posted
PAY-2025-016226,PV-2025-17225,PFI Partner Escrow Account,310000.0,2025-09-25 13:53:00,ZDF-DISB-2025-16226,Posted
PAY-2025-016227,PV-2025-17226,PFI Partner Escrow Account,4730000.0,2025-09-25 23:15:00,ZDF-DISB-2025-16227,Posted
PAY-2025-016228,PV-2025-17227,PFI Partner Escrow Account,3820000.0,2025-09-10 15:07:00,ZDF-DISB-2025-16228,Posted
PAY-2025-016229,PV-2025-17228,PFI Partner Escrow Account,2300000.0,2025-09-18 18:18:00,ZDF-DISB-2025-16229,Posted
PAY-2025-016230,PV-2025-17229,PFI Partner Escrow Account,4420000.0,2025-09-07 23:06:00,ZDF-DISB-2025-16230,Posted
PAY-2025-016231,PV-2025-17230,PFI Partner Escrow Account,1580000.0,2025-10-06 22:36:00,ZDF-DISB-2025-16231,Posted
PAY-2025-016232,PV-2025-17231,PFI Partner Escrow Account,4460000.0,2025-09-15 17:56:00,ZDF-DISB-2025-16232,Posted
PAY-2025-016233,PV-2025-17232,PFI Partner Escrow Account,7430000.0,2025-09-14 00:45:00,ZDF-DISB-2025-16233,Posted
PAY-2025-016234,PV-2025-17233,PFI Partner Escrow Account,2310000.0,2025-09-21 12:27:00,ZDF-DISB-2025-16234,Posted
PAY-2025-016235,PV-2025-17234,PFI Partner Escrow Account,3030000.0,2025-09-20 05:33:00,ZDF-DISB-2025-16235,Posted
PAY-2025-016236,PV-2025-17235,PFI Partner Escrow Account,1370000.0,2025-09-16 08:46:00,ZDF-DISB-2025-16236,Posted
PAY-2025-016237,PV-2025-17236,PFI Partner Escrow Account,1970000.0,2025-09-20 16:57:00,ZDF-DISB-2025-16237,Posted
PAY-2025-016238,PV-2025-17237,PFI Partner Escrow Account,6150000.0,2025-09-09 04:55:00,ZDF-DISB-2025-16238,Posted
PAY-2025-016239,PV-2025-17238,PFI Partner Escrow Account,1080000.0,2025-09-15 22:43:00,ZDF-DISB-2025-16239,Posted
PAY-2025-016240,PV-2025-17239,PFI Partner Escrow Account,6530000.0,2025-09-15 05:24:00,ZDF-DISB-2025-16240,Posted
PAY-2025-016241,PV-2025-17240,PFI Partner Escrow Account,7100000.0,2025-09-02 23:53:00,ZDF-DISB-2025-16241,Posted
PAY-2025-016242,PV-2025-17241,PFI Partner Escrow Account,6620000.0,2025-09-08 21:24:00,ZDF-DISB-2025-16242,Posted
PAY-2025-016243,PV-2025-17242,PFI Partner Escrow Account,4560000.0,2025-09-18 16:00:00,ZDF-DISB-2025-16243,Posted
PAY-2025-016244,PV-2025-17243,PFI Partner Escrow Account,5100000.0,2025-09-19 13:30:00,ZDF-DISB-2025-16244,Posted
PAY-2025-016245,PV-2025-17244,PFI Partner Escrow Account,5240000.0,2025-09-14 05:06:00,ZDF-DISB-2025-16245,Posted
PAY-2025-016246,PV-2025-17245,PFI Partner Escrow Account,1180000.0,2025-09-14 05:55:00,ZDF-DISB-2025-16246,Posted
PAY-2025-016247,PV-2025-17246,PFI Partner Escrow Account,700000.0,2025-09-27 11:56:00,ZDF-DISB-2025-16247,Posted
PAY-2025-016248,PV-2025-17247,PFI Partner Escrow Account,6740000.0,2025-09-29 15:04:00,ZDF-DISB-2025-16248,Posted
PAY-2025-016249,PV-2025-17248,PFI Partner Escrow Account,2260000.0,2025-09-19 02:35:00,ZDF-DISB-2025-16249,Posted
PAY-2025-016250,PV-2025-17249,PFI Partner Escrow Account,560000.0,2025-09-04 10:22:00,ZDF-DISB-2025-16250,Posted
PAY-2025-016251,PV-2025-17250,PFI Partner Escrow Account,5900000.0,2025-09-22 21:14:00,ZDF-DISB-2025-16251,Posted
PAY-2025-016252,PV-2025-17251,PFI Partner Escrow Account,2140000.0,2025-09-10 07:14:00,ZDF-DISB-2025-16252,Posted
PAY-2025-016253,PV-2025-17252,PFI Partner Escrow Account,4090000.0,2025-10-02 08:56:00,ZDF-DISB-2025-16253,Posted
PAY-2025-016254,PV-2025-17253,PFI Partner Escrow Account,7330000.0,2025-09-26 15:42:00,ZDF-DISB-2025-16254,Posted
PAY-2025-016255,PV-2025-17254,PFI Partner Escrow Account,6930000.0,2025-09-12 12:59:00,ZDF-DISB-2025-16255,Posted
PAY-2025-016256,PV-2025-17255,PFI Partner Escrow Account,5420000.0,2025-09-23 15:41:00,ZDF-DISB-2025-16256,Posted
PAY-2025-016257,PV-2025-17256,PFI Partner Escrow Account,4240000.0,2025-09-10 12:14:00,ZDF-DISB-2025-16257,Posted
PAY-2025-016258,PV-2025-17257,PFI Partner Escrow Account,1460000.0,2025-09-21 15:08:00,ZDF-DISB-2025-16258,Posted
PAY-2025-016259,PV-2025-17258,PFI Partner Escrow Account,550000.0,2025-09-28 21:45:00,ZDF-DISB-2025-16259,Posted
PAY-2025-016260,PV-2025-17259,PFI Partner Escrow Account,7320000.0,2025-09-08 00:26:00,ZDF-DISB-2025-16260,Posted
PAY-2025-016261,PV-2025-17260,PFI Partner Escrow Account,6350000.0,2025-09-20 07:24:00,ZDF-DISB-2025-16261,Posted
PAY-2025-016262,PV-2025-17261,PFI Partner Escrow Account,2880000.0,2025-09-07 20:46:00,ZDF-DISB-2025-16262,Posted
PAY-2025-016263,PV-2025-17262,PFI Partner Escrow Account,7170000.0,2025-09-03 06:52:00,ZDF-DISB-2025-16263,Posted
PAY-2025-016264,PV-2025-17263,PFI Partner Escrow Account,900000.0,2025-09-21 18:02:00,ZDF-DISB-2025-16264,Posted
PAY-2025-016265,PV-2025-17264,PFI Partner Escrow Account,6560000.0,2025-09-13 09:59:00,ZDF-DISB-2025-16265,Posted
PAY-2025-016266,PV-2025-17265,PFI Partner Escrow Account,570000.0,2025-09-18 03:15:00,ZDF-DISB-2025-16266,Posted
PAY-2025-016267,PV-2025-17266,PFI Partner Escrow Account,4990000.0,2025-09-02 20:50:00,ZDF-DISB-2025-16267,Posted
PAY-2025-016268,PV-2025-17267,PFI Partner Escrow Account,3960000.0,2025-09-29 05:05:00,ZDF-DISB-2025-16268,Posted
PAY-2025-016269,PV-2025-17268,PFI Partner Escrow Account,4980000.0,2025-09-21 18:13:00,ZDF-DISB-2025-16269,Posted
PAY-2025-016270,PV-2025-17269,PFI Partner Escrow Account,4200000.0,2025-09-16 22:03:00,ZDF-DISB-2025-16270,Posted
PAY-2025-016271,PV-2025-17270,PFI Partner Escrow Account,2040000.0,2025-09-09 18:12:00,ZDF-DISB-2025-16271,Posted
PAY-2025-016272,PV-2025-17271,PFI Partner Escrow Account,2400000.0,2025-09-26 18:05:00,ZDF-DISB-2025-16272,Posted
PAY-2025-016273,PV-2025-17272,PFI Partner Escrow Account,4420000.0,2025-09-10 15:38:00,ZDF-DISB-2025-16273,Posted
PAY-2025-016274,PV-2025-17273,PFI Partner Escrow Account,1950000.0,2025-10-07 20:50:00,ZDF-DISB-2025-16274,Posted
PAY-2025-016275,PV-2025-17274,PFI Partner Escrow Account,460000.0,2025-10-07 10:05:00,ZDF-DISB-2025-16275,Posted
PAY-2025-016276,PV-2025-17275,PFI Partner Escrow Account,1660000.0,2025-09-06 07:24:00,ZDF-DISB-2025-16276,Posted
PAY-2025-016277,PV-2025-17276,PFI Partner Escrow Account,3170000.0,2025-09-27 09:33:00,ZDF-DISB-2025-16277,Posted
PAY-2025-016278,PV-2025-17277,PFI Partner Escrow Account,1780000.0,2025-09-12 19:26:00,ZDF-DISB-2025-16278,Posted
PAY-2025-016279,PV-2025-17278,PFI Partner Escrow Account,4680000.0,2025-09-17 08:35:00,ZDF-DISB-2025-16279,Posted
PAY-2025-016280,PV-2025-17279,PFI Partner Escrow Account,2230000.0,2025-09-09 07:25:00,ZDF-DISB-2025-16280,Posted
PAY-2025-016281,PV-2025-17280,PFI Partner Escrow Account,540000.0,2025-09-04 01:13:00,ZDF-DISB-2025-16281,Posted
PAY-2025-016282,PV-2025-17281,PFI Partner Escrow Account,2870000.0,2025-09-09 11:03:00,ZDF-DISB-2025-16282,Posted
PAY-2025-016283,PV-2025-17282,PFI Partner Escrow Account,5310000.0,2025-09-25 08:18:00,ZDF-DISB-2025-16283,Posted
PAY-2025-016284,PV-2025-17283,PFI Partner Escrow Account,1640000.0,2025-09-23 20:36:00,ZDF-DISB-2025-16284,Posted
PAY-2025-016285,PV-2025-17284,PFI Partner Escrow Account,5180000.0,2025-09-27 21:40:00,ZDF-DISB-2025-16285,Posted
PAY-2025-016286,PV-2025-17285,PFI Partner Escrow Account,5140000.0,2025-09-19 09:01:00,ZDF-DISB-2025-16286,Posted
PAY-2025-016287,PV-2025-17286,PFI Partner Escrow Account,3610000.0,2025-09-14 15:54:00,ZDF-DISB-2025-16287,Posted
PAY-2025-016288,PV-2025-17287,PFI Partner Escrow Account,1200000.0,2025-10-05 16:42:00,ZDF-DISB-2025-16288,Posted
PAY-2025-016289,PV-2025-17288,PFI Partner Escrow Account,5300000.0,2025-09-10 10:52:00,ZDF-DISB-2025-16289,Posted
PAY-2025-016290,PV-2025-17289,PFI Partner Escrow Account,870000.0,2025-09-24 13:19:00,ZDF-DISB-2025-16290,Posted
PAY-2025-016291,PV-2025-17290,PFI Partner Escrow Account,3850000.0,2025-09-03 11:07:00,ZDF-DISB-2025-16291,Posted
PAY-2025-016292,PV-2025-17291,PFI Partner Escrow Account,6120000.0,2025-09-29 09:11:00,ZDF-DISB-2025-16292,Posted
PAY-2025-016293,PV-2025-17292,PFI Partner Escrow Account,1580000.0,2025-09-20 12:22:00,ZDF-DISB-2025-16293,Posted
PAY-2025-016294,PV-2025-17293,PFI Partner Escrow Account,6250000.0,2025-10-04 03:39:00,ZDF-DISB-2025-16294,Posted
PAY-2025-016295,PV-2025-17294,PFI Partner Escrow Account,1950000.0,2025-09-12 15:18:00,ZDF-DISB-2025-16295,Posted
PAY-2025-016296,PV-2025-17295,PFI Partner Escrow Account,690000.0,2025-09-17 06:50:00,ZDF-DISB-2025-16296,Posted
PAY-2025-016297,PV-2025-17296,PFI Partner Escrow Account,590000.0,2025-09-13 11:18:00,ZDF-DISB-2025-16297,Posted
PAY-2025-016298,PV-2025-17297,PFI Partner Escrow Account,3770000.0,2025-09-21 16:35:00,ZDF-DISB-2025-16298,Posted
PAY-2025-016299,PV-2025-17298,PFI Partner Escrow Account,3330000.0,2025-09-06 15:49:00,ZDF-DISB-2025-16299,Posted
PAY-2025-016300,PV-2025-17299,PFI Partner Escrow Account,5340000.0,2025-09-30 06:00:00,ZDF-DISB-2025-16300,Posted
PAY-2025-016301,PV-2025-17300,PFI Partner Escrow Account,6500000.0,2025-09-07 11:03:00,ZDF-DISB-2025-16301,Posted
PAY-2025-016302,PV-2025-17301,PFI Partner Escrow Account,3530000.0,2025-09-24 13:31:00,ZDF-DISB-2025-16302,Posted
PAY-2025-016303,PV-2025-17302,PFI Partner Escrow Account,2030000.0,2025-09-23 05:38:00,ZDF-DISB-2025-16303,Posted
PAY-2025-016304,PV-2025-17303,PFI Partner Escrow Account,1440000.0,2025-09-16 01:04:00,ZDF-DISB-2025-16304,Posted
PAY-2025-016305,PV-2025-17304,PFI Partner Escrow Account,5310000.0,2025-09-18 08:44:00,ZDF-DISB-2025-16305,Posted
PAY-2025-016306,PV-2025-17305,PFI Partner Escrow Account,1750000.0,2025-09-14 06:22:00,ZDF-DISB-2025-16306,Posted
PAY-2025-016307,PV-2025-17306,PFI Partner Escrow Account,6550000.0,2025-09-09 17:03:00,ZDF-DISB-2025-16307,Posted
PAY-2025-016308,PV-2025-17307,PFI Partner Escrow Account,7190000.0,2025-09-09 22:57:00,ZDF-DISB-2025-16308,Posted
PAY-2025-016309,PV-2025-17308,PFI Partner Escrow Account,2400000.0,2025-09-07 17:29:00,ZDF-DISB-2025-16309,Posted
PAY-2025-016310,PV-2025-17309,PFI Partner Escrow Account,2070000.0,2025-09-09 17:52:00,ZDF-DISB-2025-16310,Posted
PAY-2025-016311,PV-2025-17310,PFI Partner Escrow Account,3650000.0,2025-09-14 15:09:00,ZDF-DISB-2025-16311,Posted
PAY-2025-016312,PV-2025-17311,PFI Partner Escrow Account,6600000.0,2025-09-23 13:09:00,ZDF-DISB-2025-16312,Posted
PAY-2025-016313,PV-2025-17312,PFI Partner Escrow Account,6820000.0,2025-10-01 16:16:00,ZDF-DISB-2025-16313,Posted
PAY-2025-016314,PV-2025-17313,PFI Partner Escrow Account,4950000.0,2025-09-17 01:19:00,ZDF-DISB-2025-16314,Posted
PAY-2025-016315,PV-2025-17314,PFI Partner Escrow Account,6700000.0,2025-09-11 02:46:00,ZDF-DISB-2025-16315,Posted
PAY-2025-016316,PV-2025-17315,PFI Partner Escrow Account,1060000.0,2025-09-26 09:09:00,ZDF-DISB-2025-16316,Posted
PAY-2025-016317,PV-2025-17316,PFI Partner Escrow Account,5050000.0,2025-09-25 02:34:00,ZDF-DISB-2025-16317,Posted
PAY-2025-016318,PV-2025-17317,PFI Partner Escrow Account,4300000.0,2025-10-06 15:38:00,ZDF-DISB-2025-16318,Posted
PAY-2025-016319,PV-2025-17318,PFI Partner Escrow Account,3560000.0,2025-09-06 23:46:00,ZDF-DISB-2025-16319,Posted
PAY-2025-016320,PV-2025-17319,PFI Partner Escrow Account,5940000.0,2025-09-11 11:19:00,ZDF-DISB-2025-16320,Posted
PAY-2025-016321,PV-2025-17320,PFI Partner Escrow Account,330000.0,2025-09-07 15:29:00,ZDF-DISB-2025-16321,Posted
PAY-2025-016322,PV-2025-17321,PFI Partner Escrow Account,3060000.0,2025-09-22 16:31:00,ZDF-DISB-2025-16322,Posted
PAY-2025-016323,PV-2025-17322,PFI Partner Escrow Account,4650000.0,2025-09-10 03:32:00,ZDF-DISB-2025-16323,Posted
PAY-2025-016324,PV-2025-17323,PFI Partner Escrow Account,3300000.0,2025-09-15 11:19:00,ZDF-DISB-2025-16324,Posted
PAY-2025-016325,PV-2025-17324,PFI Partner Escrow Account,4480000.0,2025-09-12 22:57:00,ZDF-DISB-2025-16325,Posted
PAY-2025-016326,PV-2025-17325,PFI Partner Escrow Account,6190000.0,2025-09-13 02:30:00,ZDF-DISB-2025-16326,Posted
PAY-2025-016327,PV-2025-17326,PFI Partner Escrow Account,1420000.0,2025-09-19 15:12:00,ZDF-DISB-2025-16327,Posted
PAY-2025-016328,PV-2025-17327,PFI Partner Escrow Account,4290000.0,2025-10-03 19:25:00,ZDF-DISB-2025-16328,Posted
PAY-2025-016329,PV-2025-17328,PFI Partner Escrow Account,7460000.0,2025-09-08 19:25:00,ZDF-DISB-2025-16329,Posted
PAY-2025-016330,PV-2025-17329,PFI Partner Escrow Account,1450000.0,2025-09-24 09:28:00,ZDF-DISB-2025-16330,Posted
PAY-2025-016331,PV-2025-17330,PFI Partner Escrow Account,7180000.0,2025-09-16 17:25:00,ZDF-DISB-2025-16331,Posted
PAY-2025-016332,PV-2025-17331,PFI Partner Escrow Account,5630000.0,2025-09-16 08:10:00,ZDF-DISB-2025-16332,Posted
PAY-2025-016333,PV-2025-17332,PFI Partner Escrow Account,470000.0,2025-10-03 18:42:00,ZDF-DISB-2025-16333,Posted
PAY-2025-016334,PV-2025-17333,PFI Partner Escrow Account,5850000.0,2025-09-30 10:32:00,ZDF-DISB-2025-16334,Posted
PAY-2025-016335,PV-2025-17334,PFI Partner Escrow Account,3590000.0,2025-10-03 23:41:00,ZDF-DISB-2025-16335,Posted
PAY-2025-016336,PV-2025-17335,PFI Partner Escrow Account,2870000.0,2025-10-04 01:14:00,ZDF-DISB-2025-16336,Posted
PAY-2025-016337,PV-2025-17336,PFI Partner Escrow Account,6320000.0,2025-09-19 13:28:00,ZDF-DISB-2025-16337,Posted
PAY-2025-016338,PV-2025-17337,PFI Partner Escrow Account,7430000.0,2025-09-18 20:01:00,ZDF-DISB-2025-16338,Posted
