bid_id,requisition_id,vendor_id,bid_amount,submitted_date,responsive_flag
BID-2025-000896,PR-2025-00751,PRC-VND-0074,44884000.0,2025-08-23,True
BID-2025-000897,PR-2025-00751,PRC-VND-0034,41585000.0,2025-08-29,True
BID-2025-000898,PR-2025-00751,PRC-VND-0144,43929000.0,2025-08-26,True
BID-2025-000899,PR-2025-00751,PRC-VND-0049,48193000.0,2025-08-27,False
BID-2025-000900,PR-2025-00168,PRC-VND-0029,44878000.0,2025-08-22,True
BID-2025-000901,PR-2025-00168,PRC-VND-0104,44478000.0,2025-08-20,False
BID-2025-000902,PR-2025-00168,PRC-VND-0069,46362000.0,2025-08-23,False
BID-2025-000903,PR-2025-00168,PRC-VND-0019,35634000.0,2025-08-20,True
BID-2025-000904,PR-2025-00168,PRC-VND-0094,45711000.0,2025-08-18,True
BID-2025-000905,PR-2025-00168,PRC-VND-0119,46503000.0,2025-08-23,True
BID-2025-000906,PR-2025-00122,PRC-VND-0076,17140000.0,2025-09-03,True
BID-2025-000907,PR-2025-00122,PRC-VND-0026,18950000.0,2025-09-02,False
BID-2025-000908,PR-2025-00122,PRC-VND-0116,20010000.0,2025-08-30,True
BID-2025-000909,PR-2025-00122,PRC-VND-0006,15047000.0,2025-08-26,True
BID-2025-000910,PR-2025-00122,PRC-VND-0146,18711000.0,2025-08-25,True
BID-2025-000911,PR-2025-00122,PRC-VND-0061,18514000.0,2025-09-02,True
BID-2025-000912,PR-2025-00328,PRC-VND-0091,28858000.0,2025-08-25,False
BID-2025-000913,PR-2025-00328,PRC-VND-0136,26633000.0,2025-08-23,True
BID-2025-000914,PR-2025-00328,PRC-VND-0116,26383000.0,2025-08-22,True
BID-2025-000915,PR-2025-00587,PRC-VND-0095,15604000.0,2025-08-25,True
BID-2025-000916,PR-2025-00587,PRC-VND-0080,12212000.0,2025-08-25,True
BID-2025-000917,PR-2025-00587,PRC-VND-0040,12087000.0,2025-08-22,True
BID-2025-000918,PR-2025-00587,PRC-VND-0125,15661000.0,2025-08-24,False
BID-2025-000919,PR-2025-00107,PRC-VND-0132,6061000.0,2025-08-18,True
BID-2025-000920,PR-2025-00107,PRC-VND-0087,5964000.0,2025-08-27,True
BID-2025-000921,PR-2025-00107,PRC-VND-0037,5406000.0,2025-08-22,True
BID-2025-000922,PR-2025-00107,PRC-VND-0107,6704000.0,2025-08-21,True
BID-2025-000923,PR-2025-00107,PRC-VND-0062,6551000.0,2025-08-24,True
BID-2025-000924,PR-2025-00059,PRC-VND-0054,30219000.0,2025-08-25,True
BID-2025-000925,PR-2025-00059,PRC-VND-0019,32462000.0,2025-08-21,True
BID-2025-000926,PR-2025-00059,PRC-VND-0044,25769000.0,2025-08-25,False
BID-2025-000927,PR-2025-00059,PRC-VND-0119,29984000.0,2025-08-26,True
BID-2025-000928,PR-2025-00059,PRC-VND-0094,25056000.0,2025-08-20,True
BID-2025-000929,PR-2025-00059,PRC-VND-0109,33697000.0,2025-08-24,False
BID-2025-000930,PR-2025-00028,PRC-VND-0064,18866000.0,2025-09-02,True
BID-2025-000931,PR-2025-00028,PRC-VND-0079,17924000.0,2025-09-08,True
BID-2025-000932,PR-2025-00028,PRC-VND-0134,23411000.0,2025-09-06,True
BID-2025-000933,PR-2025-00028,PRC-VND-0034,21413000.0,2025-09-02,False
BID-2025-000934,PR-2025-00038,PRC-VND-0145,33173000.0,2025-09-04,True
BID-2025-000935,PR-2025-00038,PRC-VND-0070,33519000.0,2025-08-31,True
BID-2025-000936,PR-2025-00038,PRC-VND-0105,27976000.0,2025-08-30,True
BID-2025-000937,PR-2025-00038,PRC-VND-0100,27165000.0,2025-08-31,True
BID-2025-000938,PR-2025-00038,PRC-VND-0035,31640000.0,2025-09-03,True
BID-2025-000939,PR-2025-00038,PRC-VND-0065,32734000.0,2025-09-02,True
BID-2025-000940,PR-2025-00505,PRC-VND-0011,10019000.0,2025-08-31,False
BID-2025-000941,PR-2025-00505,PRC-VND-0046,12459000.0,2025-08-25,False
BID-2025-000942,PR-2025-00505,PRC-VND-0126,11744000.0,2025-09-03,True
BID-2025-000943,PR-2025-00505,PRC-VND-0086,9978000.0,2025-08-29,True
BID-2025-000944,PR-2025-00672,PRC-VND-0009,16906000.0,2025-08-26,True
BID-2025-000945,PR-2025-00672,PRC-VND-0054,17264000.0,2025-08-26,True
BID-2025-000946,PR-2025-00672,PRC-VND-0099,18498000.0,2025-08-25,True
BID-2025-000947,PR-2025-00672,PRC-VND-0024,17205000.0,2025-08-31,True
BID-2025-000948,PR-2025-00672,PRC-VND-0119,19342000.0,2025-08-26,True
BID-2025-000949,PR-2025-00672,PRC-VND-0074,21716000.0,2025-08-28,True
BID-2025-000950,PR-2025-00394,PRC-VND-0127,3473000.0,2025-09-06,True
BID-2025-000951,PR-2025-00394,PRC-VND-0032,3865000.0,2025-09-02,True
BID-2025-000952,PR-2025-00394,PRC-VND-0082,3879000.0,2025-09-09,True
BID-2025-000953,PR-2025-00402,PRC-VND-0005,40071000.0,2025-09-05,True
BID-2025-000954,PR-2025-00402,PRC-VND-0010,41463000.0,2025-09-05,True
BID-2025-000955,PR-2025-00402,PRC-VND-0110,45134000.0,2025-09-04,False
BID-2025-000956,PR-2025-00402,PRC-VND-0095,42243000.0,2025-09-01,False
BID-2025-000957,PR-2025-00095,PRC-VND-0102,33097000.0,2025-09-07,True
BID-2025-000958,PR-2025-00095,PRC-VND-0017,33216000.0,2025-09-14,True
BID-2025-000959,PR-2025-00095,PRC-VND-0032,30379000.0,2025-09-06,False
BID-2025-000960,PR-2025-00095,PRC-VND-0042,29486000.0,2025-09-08,True
BID-2025-000961,PR-2025-00484,PRC-VND-0080,10901000.0,2025-09-07,True
BID-2025-000962,PR-2025-00484,PRC-VND-0045,12646000.0,2025-09-13,False
BID-2025-000963,PR-2025-00484,PRC-VND-0050,11979000.0,2025-09-10,True
BID-2025-000964,PR-2025-00484,PRC-VND-0145,12556000.0,2025-09-10,True
BID-2025-000965,PR-2025-00623,PRC-VND-0097,37685000.0,2025-08-31,False
BID-2025-000966,PR-2025-00623,PRC-VND-0012,43990000.0,2025-09-04,True
BID-2025-000967,PR-2025-00623,PRC-VND-0082,48803000.0,2025-08-29,False
BID-2025-000968,PR-2025-00475,PRC-VND-0005,14633000.0,2025-09-06,True
BID-2025-000969,PR-2025-00475,PRC-VND-0145,14704000.0,2025-09-03,True
BID-2025-000970,PR-2025-00475,PRC-VND-0085,13615000.0,2025-09-09,False
BID-2025-000971,PR-2025-00475,PRC-VND-0040,13236000.0,2025-09-01,True
BID-2025-000972,PR-2025-00475,PRC-VND-0120,14495000.0,2025-09-07,True
BID-2025-000973,PR-2025-00078,PRC-VND-0123,20537000.0,2025-09-18,True
BID-2025-000974,PR-2025-00078,PRC-VND-0038,24289000.0,2025-09-18,True
BID-2025-000975,PR-2025-00078,PRC-VND-0088,19793000.0,2025-09-12,False
BID-2025-000976,PR-2025-00078,PRC-VND-0118,22576000.0,2025-09-12,True
BID-2025-000977,PR-2025-00264,PRC-VND-0017,13013000.0,2025-08-31,False
BID-2025-000978,PR-2025-00264,PRC-VND-0092,13460000.0,2025-09-02,True
BID-2025-000979,PR-2025-00264,PRC-VND-0052,15732000.0,2025-09-03,True
BID-2025-000980,PR-2025-00264,PRC-VND-0062,15968000.0,2025-09-03,True
BID-2025-000981,PR-2025-00264,PRC-VND-0032,16140000.0,2025-08-28,True
BID-2025-000982,PR-2025-00264,PRC-VND-0037,13356000.0,2025-08-31,False
BID-2025-000983,PR-2025-00685,PRC-VND-0007,28622000.0,2025-09-15,True
BID-2025-000984,PR-2025-00685,PRC-VND-0102,28062000.0,2025-09-12,True
BID-2025-000985,PR-2025-00685,PRC-VND-0092,22390000.0,2025-09-15,True
BID-2025-000986,PR-2025-00685,PRC-VND-0017,21644000.0,2025-09-16,True
BID-2025-000987,PR-2025-00571,PRC-VND-0121,34167000.0,2025-09-11,False
BID-2025-000988,PR-2025-00571,PRC-VND-0106,36060000.0,2025-09-07,True
BID-2025-000989,PR-2025-00571,PRC-VND-0116,33881000.0,2025-09-09,True
BID-2025-000990,PR-2025-00034,PRC-VND-0058,10020000.0,2025-09-14,False
BID-2025-000991,PR-2025-00034,PRC-VND-0008,11504000.0,2025-09-14,True
BID-2025-000992,PR-2025-00034,PRC-VND-0118,10332000.0,2025-09-20,True
BID-2025-000993,PR-2025-00308,PRC-VND-0117,32195000.0,2025-09-17,False
BID-2025-000994,PR-2025-00308,PRC-VND-0072,33862000.0,2025-09-14,True
BID-2025-000995,PR-2025-00308,PRC-VND-0112,30244000.0,2025-09-14,True
BID-2025-000996,PR-2025-00308,PRC-VND-0082,30303000.0,2025-09-23,True
BID-2025-000997,PR-2025-00308,PRC-VND-0062,29247000.0,2025-09-14,True
BID-2025-000998,PR-2025-00308,PRC-VND-0017,25712000.0,2025-09-15,True
BID-2025-000999,PR-2025-00119,PRC-VND-0092,13956000.0,2025-09-09,False
BID-2025-001000,PR-2025-00119,PRC-VND-0087,14508000.0,2025-09-08,True
BID-2025-001001,PR-2025-00119,PRC-VND-0007,15782000.0,2025-09-06,False
BID-2025-001002,PR-2025-00009,PRC-VND-0078,11126000.0,2025-09-13,False
BID-2025-001003,PR-2025-00009,PRC-VND-0063,10008000.0,2025-09-12,True
BID-2025-001004,PR-2025-00009,PRC-VND-0143,10009000.0,2025-09-11,True
BID-2025-001005,PR-2025-00009,PRC-VND-0073,11110000.0,2025-09-14,True
BID-2025-001006,PR-2025-00009,PRC-VND-0103,10402000.0,2025-09-07,True
BID-2025-001007,PR-2025-00009,PRC-VND-0018,12151000.0,2025-09-09,True
BID-2025-001008,PR-2025-00416,PRC-VND-0028,25341000.0,2025-09-19,True
BID-2025-001009,PR-2025-00416,PRC-VND-0063,28199000.0,2025-09-19,False
BID-2025-001010,PR-2025-00416,PRC-VND-0073,26817000.0,2025-09-13,False
BID-2025-001011,PR-2025-00416,PRC-VND-0023,29636000.0,2025-09-15,True
BID-2025-001012,PR-2025-00416,PRC-VND-0068,31894000.0,2025-09-17,False
BID-2025-001013,PR-2025-00416,PRC-VND-0008,26761000.0,2025-09-18,True
BID-2025-001014,PR-2025-00428,PRC-VND-0140,22501000.0,2025-09-21,True
BID-2025-001015,PR-2025-00428,PRC-VND-0005,20091000.0,2025-09-20,False
BID-2025-001016,PR-2025-00428,PRC-VND-0115,24505000.0,2025-09-18,True
BID-2025-001017,PR-2025-00428,PRC-VND-0040,26574000.0,2025-09-20,True
BID-2025-001018,PR-2025-00428,PRC-VND-0110,25589000.0,2025-09-16,True
BID-2025-001019,PR-2025-00428,PRC-VND-0010,24666000.0,2025-09-19,True
BID-2025-001020,PR-2025-00421,PRC-VND-0113,25407000.0,2025-09-15,True
BID-2025-001021,PR-2025-00421,PRC-VND-0083,23737000.0,2025-09-22,True
BID-2025-001022,PR-2025-00421,PRC-VND-0038,25500000.0,2025-09-14,False
BID-2025-001023,PR-2025-00278,PRC-VND-0050,9800000.0,2025-09-15,True
BID-2025-001024,PR-2025-00278,PRC-VND-0030,10110000.0,2025-09-16,True
BID-2025-001025,PR-2025-00278,PRC-VND-0100,8252000.0,2025-09-20,True
BID-2025-001026,PR-2025-00278,PRC-VND-0105,10109000.0,2025-09-17,True
BID-2025-001027,PR-2025-00278,PRC-VND-0125,9339000.0,2025-09-13,True
BID-2025-001028,PR-2025-00195,PRC-VND-0027,39291000.0,2025-09-21,False
BID-2025-001029,PR-2025-00195,PRC-VND-0002,41556000.0,2025-09-18,False
BID-2025-001030,PR-2025-00195,PRC-VND-0127,41265000.0,2025-09-18,True
BID-2025-001031,PR-2025-00195,PRC-VND-0017,36026000.0,2025-09-14,True
BID-2025-001032,PR-2025-00207,PRC-VND-0133,17694000.0,2025-09-16,True
BID-2025-001033,PR-2025-00207,PRC-VND-0043,13808000.0,2025-09-17,True
BID-2025-001034,PR-2025-00207,PRC-VND-0048,16086000.0,2025-09-14,True
BID-2025-001035,PR-2025-00207,PRC-VND-0138,13088000.0,2025-09-20,False
BID-2025-001036,PR-2025-00207,PRC-VND-0108,15887000.0,2025-09-12,False
BID-2025-001037,PR-2025-00207,PRC-VND-0013,15450000.0,2025-09-17,True
BID-2025-001038,PR-2025-00777,PRC-VND-0028,16645000.0,2025-09-25,True
BID-2025-001039,PR-2025-00777,PRC-VND-0018,19047000.0,2025-09-26,True
BID-2025-001040,PR-2025-00777,PRC-VND-0068,19029000.0,2025-10-01,False
BID-2025-001041,PR-2025-00285,PRC-VND-0040,28317000.0,2025-10-02,True
BID-2025-001042,PR-2025-00285,PRC-VND-0125,28510000.0,2025-09-25,True
BID-2025-001043,PR-2025-00285,PRC-VND-0060,24154000.0,2025-10-02,True
BID-2025-001044,PR-2025-00285,PRC-VND-0070,27605000.0,2025-09-24,True
BID-2025-001045,PR-2025-00285,PRC-VND-0010,23838000.0,2025-09-23,True
BID-2025-001046,PR-2025-00285,PRC-VND-0020,23997000.0,2025-09-29,False
BID-2025-001047,PR-2025-00501,PRC-VND-0105,36189000.0,2025-09-22,True
BID-2025-001048,PR-2025-00501,PRC-VND-0120,38542000.0,2025-09-18,True
BID-2025-001049,PR-2025-00501,PRC-VND-0125,35132000.0,2025-09-16,True
BID-2025-001050,PR-2025-00501,PRC-VND-0020,35798000.0,2025-09-21,False
BID-2025-001051,PR-2025-00267,PRC-VND-0029,42920000.0,2025-09-25,True
BID-2025-001052,PR-2025-00267,PRC-VND-0004,41479000.0,2025-09-28,True
BID-2025-001053,PR-2025-00267,PRC-VND-0069,39160000.0,2025-10-02,False
BID-2025-001054,PR-2025-00690,PRC-VND-0130,27392000.0,2025-10-02,True
BID-2025-001055,PR-2025-00690,PRC-VND-0090,25576000.0,2025-09-27,False
BID-2025-001056,PR-2025-00690,PRC-VND-0070,23407000.0,2025-10-05,False
BID-2025-001057,PR-2025-00690,PRC-VND-0110,28387000.0,2025-10-03,True
BID-2025-001058,PR-2025-00738,PRC-VND-0027,7148000.0,2025-09-20,True
BID-2025-001059,PR-2025-00738,PRC-VND-0032,8005000.0,2025-09-21,True
BID-2025-001060,PR-2025-00738,PRC-VND-0002,6773000.0,2025-09-18,True
BID-2025-001061,PR-2025-00738,PRC-VND-0107,6388000.0,2025-09-13,True
BID-2025-001062,PR-2025-00242,PRC-VND-0066,20644000.0,2025-10-01,True
BID-2025-001063,PR-2025-00242,PRC-VND-0031,26430000.0,2025-09-30,False
BID-2025-001064,PR-2025-00242,PRC-VND-0091,24709000.0,2025-09-28,False
BID-2025-001065,PR-2025-00242,PRC-VND-0061,24585000.0,2025-09-26,False
BID-2025-001066,PR-2025-00242,PRC-VND-0046,25955000.0,2025-09-28,True
BID-2025-001067,PR-2025-00300,PRC-VND-0031,23523000.0,2025-09-19,True
BID-2025-001068,PR-2025-00300,PRC-VND-0001,30017000.0,2025-09-20,True
BID-2025-001069,PR-2025-00300,PRC-VND-0061,30370000.0,2025-09-18,True
BID-2025-001070,PR-2025-00300,PRC-VND-0121,31369000.0,2025-09-23,True
BID-2025-001071,PR-2025-00300,PRC-VND-0106,28507000.0,2025-09-17,True
BID-2025-001072,PR-2025-00010,PRC-VND-0079,22671000.0,2025-09-24,True
BID-2025-001073,PR-2025-00010,PRC-VND-0049,22953000.0,2025-09-15,True
BID-2025-001074,PR-2025-00010,PRC-VND-0009,24364000.0,2025-09-18,True
BID-2025-001075,PR-2025-00198,PRC-VND-0092,23875000.0,2025-09-15,True
BID-2025-001076,PR-2025-00198,PRC-VND-0142,23162000.0,2025-09-21,True
BID-2025-001077,PR-2025-00198,PRC-VND-0077,29565000.0,2025-09-14,True
BID-2025-001078,PR-2025-00298,PRC-VND-0131,7381000.0,2025-09-27,True
BID-2025-001079,PR-2025-00298,PRC-VND-0031,8210000.0,2025-10-04,True
BID-2025-001080,PR-2025-00298,PRC-VND-0121,8652000.0,2025-10-04,True
BID-2025-001081,PR-2025-00298,PRC-VND-0071,8586000.0,2025-10-02,True
BID-2025-001082,PR-2025-00315,PRC-VND-0046,29824000.0,2025-09-27,True
BID-2025-001083,PR-2025-00315,PRC-VND-0146,30635000.0,2025-10-01,True
BID-2025-001084,PR-2025-00315,PRC-VND-0011,26439000.0,2025-09-27,True
BID-2025-001085,PR-2025-00315,PRC-VND-0081,26687000.0,2025-10-02,True
BID-2025-001086,PR-2025-00315,PRC-VND-0116,29641000.0,2025-09-28,True
BID-2025-001087,PR-2025-00366,PRC-VND-0094,29092000.0,2025-10-02,False
BID-2025-001088,PR-2025-00366,PRC-VND-0074,23828000.0,2025-10-04,True
BID-2025-001089,PR-2025-00366,PRC-VND-0059,22637000.0,2025-10-02,True
BID-2025-001090,PR-2025-00366,PRC-VND-0104,22835000.0,2025-10-01,False
BID-2025-001091,PR-2025-00366,PRC-VND-0034,23897000.0,2025-10-01,True
BID-2025-001092,PR-2025-00681,PRC-VND-0037,39825000.0,2025-09-30,True
BID-2025-001093,PR-2025-00681,PRC-VND-0082,37204000.0,2025-09-27,True
BID-2025-001094,PR-2025-00681,PRC-VND-0032,38011000.0,2025-09-25,True
BID-2025-001095,PR-2025-00012,PRC-VND-0122,10371000.0,2025-09-19,True
BID-2025-001096,PR-2025-00012,PRC-VND-0017,8032000.0,2025-09-20,True
BID-2025-001097,PR-2025-00012,PRC-VND-0107,9282000.0,2025-09-27,False
BID-2025-001098,PR-2025-00012,PRC-VND-0092,8415000.0,2025-09-27,True
BID-2025-001099,PR-2025-00012,PRC-VND-0007,9432000.0,2025-09-20,True
BID-2025-001100,PR-2025-00012,PRC-VND-0112,9405000.0,2025-09-28,True
BID-2025-001101,PR-2025-00237,PRC-VND-0144,20770000.0,2025-09-21,False
BID-2025-001102,PR-2025-00237,PRC-VND-0049,22622000.0,2025-09-21,True
BID-2025-001103,PR-2025-00237,PRC-VND-0104,20297000.0,2025-09-29,False
BID-2025-001104,PR-2025-00782,PRC-VND-0120,3518000.0,2025-09-22,True
BID-2025-001105,PR-2025-00782,PRC-VND-0085,3567000.0,2025-09-22,False
BID-2025-001106,PR-2025-00782,PRC-VND-0005,3312000.0,2025-09-22,True
BID-2025-001107,PR-2025-00782,PRC-VND-0140,3846000.0,2025-09-24,True
BID-2025-001108,PR-2025-00782,PRC-VND-0125,3326000.0,2025-09-25,True
BID-2025-001109,PR-2025-00782,PRC-VND-0095,2974000.0,2025-09-27,False
BID-2025-001110,PR-2025-00295,PRC-VND-0141,5100000.0,2025-10-07,True
BID-2025-001111,PR-2025-00295,PRC-VND-0056,4959000.0,2025-10-10,False
BID-2025-001112,PR-2025-00295,PRC-VND-0016,5560000.0,2025-10-01,True
BID-2025-001113,PR-2025-00295,PRC-VND-0001,4841000.0,2025-10-09,True
BID-2025-001114,PR-2025-00397,PRC-VND-0115,2449000.0,2025-10-01,True
BID-2025-001115,PR-2025-00397,PRC-VND-0090,2574000.0,2025-10-05,True
BID-2025-001116,PR-2025-00397,PRC-VND-0010,2614000.0,2025-10-02,False
BID-2025-001117,PR-2025-00397,PRC-VND-0050,2220000.0,2025-10-01,True
BID-2025-001118,PR-2025-00397,PRC-VND-0065,2185000.0,2025-10-04,True
BID-2025-001119,PR-2025-00205,PRC-VND-0143,6194000.0,2025-10-04,True
BID-2025-001120,PR-2025-00205,PRC-VND-0078,6583000.0,2025-10-04,True
BID-2025-001121,PR-2025-00205,PRC-VND-0063,6672000.0,2025-10-07,True
BID-2025-001122,PR-2025-00205,PRC-VND-0073,5871000.0,2025-10-01,True
BID-2025-001123,PR-2025-00071,PRC-VND-0096,15967000.0,2025-10-09,True
BID-2025-001124,PR-2025-00071,PRC-VND-0061,15510000.0,2025-10-09,True
BID-2025-001125,PR-2025-00071,PRC-VND-0076,17834000.0,2025-10-04,True
BID-2025-001126,PR-2025-00071,PRC-VND-0031,15713000.0,2025-10-08,True
BID-2025-001127,PR-2025-00442,PRC-VND-0107,31458000.0,2025-10-08,True
BID-2025-001128,PR-2025-00442,PRC-VND-0112,27682000.0,2025-10-06,True
BID-2025-001129,PR-2025-00442,PRC-VND-0147,32669000.0,2025-10-10,True
BID-2025-001130,PR-2025-00442,PRC-VND-0002,34254000.0,2025-10-03,True
BID-2025-001131,PR-2025-00442,PRC-VND-0137,30985000.0,2025-10-07,True
BID-2025-001132,PR-2025-00442,PRC-VND-0102,29761000.0,2025-10-05,True
BID-2025-001133,PR-2025-00649,PRC-VND-0078,19561000.0,2025-09-25,True
BID-2025-001134,PR-2025-00649,PRC-VND-0068,19260000.0,2025-10-01,True
BID-2025-001135,PR-2025-00649,PRC-VND-0088,21779000.0,2025-09-25,False
BID-2025-001136,PR-2025-00383,PRC-VND-0108,36825000.0,2025-10-02,True
BID-2025-001137,PR-2025-00383,PRC-VND-0053,34935000.0,2025-10-06,True
BID-2025-001138,PR-2025-00383,PRC-VND-0068,33378000.0,2025-09-30,True
BID-2025-001139,PR-2025-00383,PRC-VND-0133,34435000.0,2025-09-29,True
BID-2025-001140,PR-2025-00383,PRC-VND-0008,39261000.0,2025-09-27,True
BID-2025-001141,PR-2025-00438,PRC-VND-0052,1129000.0,2025-10-06,True
BID-2025-001142,PR-2025-00438,PRC-VND-0017,1238000.0,2025-10-05,False
BID-2025-001143,PR-2025-00438,PRC-VND-0062,1159000.0,2025-10-03,True
BID-2025-001144,PR-2025-00476,PRC-VND-0018,24729000.0,2025-10-03,True
BID-2025-001145,PR-2025-00476,PRC-VND-0108,26547000.0,2025-10-01,True
BID-2025-001146,PR-2025-00476,PRC-VND-0113,25985000.0,2025-10-08,True
BID-2025-001147,PR-2025-00476,PRC-VND-0008,26124000.0,2025-10-09,True
BID-2025-001148,PR-2025-00476,PRC-VND-0138,22989000.0,2025-10-06,True
BID-2025-001149,PR-2025-00716,PRC-VND-0061,3234000.0,2025-10-13,True
BID-2025-001150,PR-2025-00716,PRC-VND-0146,3191000.0,2025-10-12,False
BID-2025-001151,PR-2025-00716,PRC-VND-0116,4069000.0,2025-10-13,True
BID-2025-001152,PR-2025-00716,PRC-VND-0016,3381000.0,2025-10-08,True
BID-2025-001153,PR-2025-00716,PRC-VND-0111,3674000.0,2025-10-11,True
BID-2025-001154,PR-2025-00716,PRC-VND-0136,3844000.0,2025-10-14,True
BID-2025-001155,PR-2025-00418,PRC-VND-0125,43902000.0,2025-09-28,True
BID-2025-001156,PR-2025-00418,PRC-VND-0100,34791000.0,2025-09-29,True
BID-2025-001157,PR-2025-00418,PRC-VND-0135,33512000.0,2025-10-05,True
BID-2025-001158,PR-2025-00418,PRC-VND-0090,40762000.0,2025-10-01,True
BID-2025-001159,PR-2025-00418,PRC-VND-0025,42067000.0,2025-10-03,True
BID-2025-001160,PR-2025-00449,PRC-VND-0017,39823000.0,2025-10-06,True
BID-2025-001161,PR-2025-00449,PRC-VND-0032,33204000.0,2025-10-01,True
BID-2025-001162,PR-2025-00449,PRC-VND-0067,38132000.0,2025-10-09,True
BID-2025-001163,PR-2025-00449,PRC-VND-0097,40713000.0,2025-09-30,False
BID-2025-001164,PR-2025-00412,PRC-VND-0053,21982000.0,2025-10-04,True
BID-2025-001165,PR-2025-00412,PRC-VND-0033,21866000.0,2025-10-09,True
BID-2025-001166,PR-2025-00412,PRC-VND-0048,17786000.0,2025-10-04,True
BID-2025-001167,PR-2025-00412,PRC-VND-0073,19573000.0,2025-10-09,True
BID-2025-001168,PR-2025-00175,PRC-VND-0040,32073000.0,2025-10-03,True
BID-2025-001169,PR-2025-00175,PRC-VND-0110,29782000.0,2025-10-04,True
BID-2025-001170,PR-2025-00175,PRC-VND-0100,27255000.0,2025-09-30,True
BID-2025-001171,PR-2025-00638,PRC-VND-0077,1731000.0,2025-10-12,True
BID-2025-001172,PR-2025-00638,PRC-VND-0027,1378000.0,2025-10-05,True
BID-2025-001173,PR-2025-00638,PRC-VND-0042,1693000.0,2025-10-06,True
BID-2025-001174,PR-2025-00022,PRC-VND-0087,30567000.0,2025-10-12,True
BID-2025-001175,PR-2025-00022,PRC-VND-0147,30022000.0,2025-10-10,True
BID-2025-001176,PR-2025-00022,PRC-VND-0072,30101000.0,2025-10-03,True
BID-2025-001177,PR-2025-00022,PRC-VND-0077,27912000.0,2025-10-11,True
BID-2025-001178,PR-2025-00372,PRC-VND-0024,32630000.0,2025-10-19,True
BID-2025-001179,PR-2025-00372,PRC-VND-0069,27807000.0,2025-10-20,True
BID-2025-001180,PR-2025-00372,PRC-VND-0049,33896000.0,2025-10-13,False
BID-2025-001181,PR-2025-00372,PRC-VND-0094,34475000.0,2025-10-18,True
BID-2025-001182,PR-2025-00372,PRC-VND-0084,27996000.0,2025-10-18,True
BID-2025-001183,PR-2025-00436,PRC-VND-0022,41045000.0,2025-10-17,True
BID-2025-001184,PR-2025-00436,PRC-VND-0037,39195000.0,2025-10-20,True
BID-2025-001185,PR-2025-00436,PRC-VND-0012,47287000.0,2025-10-19,True
BID-2025-001186,PR-2025-00607,PRC-VND-0035,32231000.0,2025-10-24,True
BID-2025-001187,PR-2025-00607,PRC-VND-0105,34013000.0,2025-10-19,True
BID-2025-001188,PR-2025-00607,PRC-VND-0080,34100000.0,2025-10-24,False
BID-2025-001189,PR-2025-00607,PRC-VND-0085,30329000.0,2025-10-22,True
BID-2025-001190,PR-2025-00607,PRC-VND-0050,34118000.0,2025-10-18,True
BID-2025-001191,PR-2025-00150,PRC-VND-0058,28483000.0,2025-10-13,True
BID-2025-001192,PR-2025-00150,PRC-VND-0113,28881000.0,2025-10-11,True
BID-2025-001193,PR-2025-00150,PRC-VND-0143,29156000.0,2025-10-16,True
BID-2025-001194,PR-2025-00150,PRC-VND-0118,31219000.0,2025-10-08,True
BID-2025-001195,PR-2025-00150,PRC-VND-0023,29816000.0,2025-10-15,True
BID-2025-001196,PR-2025-00150,PRC-VND-0128,24633000.0,2025-10-10,True
BID-2025-001197,PR-2025-00799,PRC-VND-0064,16691000.0,2025-10-12,True
BID-2025-001198,PR-2025-00799,PRC-VND-0149,18009000.0,2025-10-13,True
BID-2025-001199,PR-2025-00799,PRC-VND-0014,14836000.0,2025-10-14,True
BID-2025-001200,PR-2025-00799,PRC-VND-0054,16584000.0,2025-10-16,True
BID-2025-001201,PR-2025-00342,PRC-VND-0109,26070000.0,2025-10-27,True
BID-2025-001202,PR-2025-00342,PRC-VND-0149,34265000.0,2025-10-21,True
BID-2025-001203,PR-2025-00342,PRC-VND-0119,32570000.0,2025-10-23,True
BID-2025-001204,PR-2025-00342,PRC-VND-0124,31529000.0,2025-10-23,True
BID-2025-001205,PR-2025-00342,PRC-VND-0089,31183000.0,2025-10-24,True
BID-2025-001206,PR-2025-00156,PRC-VND-0120,17307000.0,2025-10-26,False
BID-2025-001207,PR-2025-00156,PRC-VND-0115,19580000.0,2025-11-04,False
BID-2025-001208,PR-2025-00156,PRC-VND-0095,17570000.0,2025-11-04,True
BID-2025-001209,PR-2025-00156,PRC-VND-0135,18944000.0,2025-10-31,True
BID-2025-001210,PR-2025-00156,PRC-VND-0090,17205000.0,2025-11-04,True
BID-2025-001211,PR-2025-00199,PRC-VND-0103,37340000.0,2025-10-25,True
BID-2025-001212,PR-2025-00199,PRC-VND-0133,37570000.0,2025-10-28,True
BID-2025-001213,PR-2025-00199,PRC-VND-0008,37494000.0,2025-10-23,True
BID-2025-001214,PR-2025-00210,PRC-VND-0074,37787000.0,2025-10-19,False
BID-2025-001215,PR-2025-00210,PRC-VND-0099,35289000.0,2025-10-19,False
BID-2025-001216,PR-2025-00210,PRC-VND-0044,38786000.0,2025-10-17,True
BID-2025-001217,PR-2025-00210,PRC-VND-0019,30963000.0,2025-10-22,True
BID-2025-001218,PR-2025-00020,PRC-VND-0019,19904000.0,2025-11-01,False
BID-2025-001219,PR-2025-00020,PRC-VND-0129,22962000.0,2025-10-28,True
